time,Unnamed: 0.1,Unnamed: 0,空调光期温度设定,空调暗期温度设定,空调温度上限设定,空调温度下限设定,新风机手动开度,新风机手自动模式,空调自动模式,户外温度,户外湿度,1号室内温度,1号室内湿度,1号室内CO2浓度,2号室内温度,2号室内湿度,2号室内CO2浓度,1号PPFD,1号色温,1号PAR,1号红比,1号绿比,1号蓝比,2号PPFD,2号色温,2号PAR,2号红比,2号绿比,2号蓝比,3号PPFD,3号色温,3号PAR,3号红比,3号绿比,3号蓝比,1号风速,2号风速,营养液EC,营养液PH,营养液液温,空调手动开关机,空调开机指令下发,空调手动模式选择,空调风速选择,空调手动温度设定,空调手动操作指令下发,空调手自动切换,电磁阀手自动选择,电磁阀手动开阀,电磁阀手动关阀,平均温度,平均湿度,灯具负荷,自然负荷,新风负荷,总热渗入量,plant 1,plant 1 diff,plant 2,plant 2 diff,plant 3,plant 3 diff,plant 4,plant 4 diff,plant 5,plant 5 diff,plant 6,plant 6 diff,plant 7,plant 7 diff,plant 8,plant 8 diff,plant 9,plant 9 diff
2023-04-11 21:30:00,4908.5,4908.5,23.87000020345052,18.0,19.5,18.5,53.333333333333336,0.0,1.0,15.074365361531575,100.0,24.19666690826416,67.49666697184244,925.8,24.333333269755045,67.12333374023437,913.8666666666667,161.22918090820312,6373.726790364583,36.35837097167969,13.694730695088705,82.37962443033854,3.9256841421127318,158.992387898763,6059.22783203125,35.72009086608887,13.942055384318033,82.08303680419922,3.9749465147654215,150.51868591308593,5787.046061197917,33.838148244222005,14.4435822168986,81.49776840209961,4.058318630854289,0.0,0.006666666766007741,1.6790000001589458,5.639999866485596,23.200000762939453,1.0,0.0,2.2666666666666666,3.3333333333333335,23.836666870117188,0.0,0.0,0.0,0.0,0.0,24.265000089009604,67.31000035603842,0.0,-6.553359115841389,-3.197152257127762,-9.750511372969152,108.26,0.1600000000000108,148.07,0.28000000000000114,118.39,0.37999999999999545,133.366,0.09766666666667069,106.86733333333333,-0.2256666666666656,,,162.87066666666666,0.27200000000000085,137.46166666666667,-0.057999999999984196,139.31033333333332,0.2763333333333255
2023-04-11 22:00:00,4938.0,4938.0,23.76551739922885,18.0,19.5,18.5,37.93103448275862,0.0,1.0,15.028936583420325,100.0,24.386206791318696,67.46206941275761,975.3103448275862,24.55517242694723,66.94827546744511,953.2413793103449,161.68427986934267,6374.243366109914,36.480133319723194,13.698084272187332,82.37532148690059,3.9266309573732574,158.95669187348466,6058.819184401939,35.71200482598667,13.933925464235504,82.09052986934267,3.9755924241296174,150.6604435361665,5786.586678340517,33.87561850712217,14.454628253805227,81.48584378998855,4.059543510963177,0.0,0.006896551826904559,1.6882758757163738,5.641034372921648,23.258620558113886,1.0,0.0,2.413793103448276,3.310344827586207,23.917241392464472,0.20689655172413793,0.0,0.0,0.0,0.0,24.470689609132965,67.20517244010136,0.0,-6.732418390601834,-4.195100372358603,-10.927518762960437,108.27724137931034,0.03931034482758427,148.13034482758619,0.09896551724137359,118.56241379310345,0.22482758620689838,133.41310344827585,0.05965517241377903,106.73068965517241,-0.15965517241379784,,,163.0703448275862,0.23862068965518765,137.20344827586206,-0.2651724137931024,139.32,0.04999999999999863
2023-04-11 22:30:00,4967.5,4967.5,23.64000021616618,18.0,19.5,18.5,33.333333333333336,0.0,1.0,14.7455623626709,100.0,24.15666675567627,68.4333329518636,961.3,24.30333334604899,68.0033332824707,946.9666666666667,161.695144144694,6377.450162760417,36.49039001464844,13.6888671875,82.38530858357747,3.9261304140090942,159.1170440673828,6060.305208333333,35.7455867767334,13.940628623962402,82.08126780192057,3.9766455411911013,150.69197896321614,5786.728694661459,33.887825393676756,14.449310398101806,81.49026565551758,4.060447104771932,0.0,0.013333333532015481,1.6863333384195964,5.650000095367432,23.299999237060547,1.0,0.0,2.566666666666667,3.033333333333333,23.700000127156574,0.1,0.0,0.0,0.0,0.0,24.230000050862632,68.21833311716715,0.0,-6.762854582470894,-4.453257687357903,-11.216112269828796,108.37533333333333,0.10066666666666227,148.29399999999998,0.1726666666666707,118.891,0.36099999999999566,133.742,0.33700000000000047,106.87100000000001,0.11600000000000107,,,163.31300000000002,0.2719999999999999,137.29700000000003,0.05400000000000489,139.74699999999999,0.42700000000000954
2023-04-11 23:00:00,4997.0,4997.0,23.75862082119646,18.0,19.5,18.5,51.724137931034484,0.0,1.0,14.504409921580347,100.0,24.25862082119646,68.0620688076677,972.9310344827586,24.448275862068964,67.42068915531553,967.0,161.28907354946793,6376.057347790948,36.38106365861564,13.69701934682912,82.37578872154499,3.9272242825606773,159.09301021181304,6058.737018453664,35.76284079716123,13.939318328068174,82.08440714869006,3.9763203653795967,150.713514130691,5787.207873114224,33.893082585828054,14.445991351686676,81.49541105073074,4.058620272011592,0.0,0.006896551826904559,1.6779310292211072,5.650000095367432,23.396551329514082,1.0,0.0,2.206896551724138,3.310344827586207,23.93103454852926,0.034482758620689655,0.0,0.0,0.0,0.0,24.35344834163271,67.74137898149162,0.0,-7.022832222822289,-3.5519101507709774,-10.574742373593265,108.62103448275862,0.26482758620689434,148.49655172413793,0.23344827586207226,119.26034482758621,0.4182758620689688,134.1906896551724,0.5010344827586246,107.23896551724137,0.3941379310344874,,,163.64620689655172,0.3662068965517135,137.54206896551725,0.27620689655171893,140.23344827586206,0.5768965517241347
2023-04-11 23:30:00,5026.5,5026.5,23.750000317891438,18.0,19.5,18.5,30.0,0.0,1.0,14.260609436035157,100.0,24.113333320617677,69.28000055948893,1007.5666666666667,24.293333307902017,68.68666610717773,997.3333333333334,155.878147530059,6378.089176432291,35.159821041921774,13.54759178161621,82.56329930623373,3.8891541957855225,153.6540352250139,6113.857535807291,34.52609926859538,13.809683672587077,82.24477132161458,3.9455773274103803,145.8110156511267,5847.019482421875,32.79948054527243,14.304948139190675,81.66358006795248,4.031492376327515,0.0,0.013333333532015481,1.6809999823570252,5.654666646321615,23.406666310628264,1.0,0.0,2.566666666666667,2.7,23.89666684468587,0.0,0.0,0.0,0.0,0.0,24.203333314259847,68.98333333333333,0.0,-7.089634404558422,-4.915229804641486,-12.004864209199907,108.896,0.31800000000000445,148.65133333333333,0.18466666666667303,119.55133333333333,0.3400000000000015,134.61066666666667,0.4833333333333371,107.60166666666667,0.4406666666666671,,,163.91966666666667,0.33766666666666745,137.80266666666665,0.2996666666666537,139.89066666666668,-0.27766666666666995
2023-04-12 00:00:00,5056.0,5056.0,23.765517464999494,18.0,19.5,18.5,20.689655172413794,0.0,1.0,13.958234721216662,100.0,23.862068965517242,69.68965622474407,963.7241379310345,23.886206988630622,69.51379289298222,950.9655172413793,161.05840959220097,6378.5245150862065,36.33174606849407,13.686982286387476,82.38866371944033,3.9243844048730256,158.91548367204337,6061.0687466325435,35.73421070493501,13.937751835790174,82.0870106138032,3.9751111063463935,151.0630566827182,5788.0382711476295,33.98713592003132,14.459450064034298,81.47949508140827,4.0610723988763215,0.0,0.031034481936487657,1.6775861937424232,5.659999847412109,23.5,1.0,0.0,2.7586206896551726,2.6551724137931036,23.986206909705853,0.0,0.0,0.0,0.0,0.0,23.874137977073932,69.60172455886314,0.0,-7.070510026830889,-5.647048961883003,-12.717558988713892,109.27448275862069,0.4113793103448317,148.87551724137933,0.23758620689655713,119.94758620689655,0.4368965517241311,135.20310344827587,0.6596551724137939,108.0451724137931,0.4865517241379291,,,164.2237931034483,0.33241379310346153,138.151724137931,0.3810344827586162,139.3744827586207,-0.6834482758620609
2023-04-12 00:30:00,5085.5,5085.5,23.88333307902019,18.0,19.5,18.5,60.0,0.0,1.0,13.591435623168945,100.0,24.366666730244955,67.3799996693929,957.8,24.75333321889242,66.06999994913737,947.6333333333333,161.1347452799479,6378.236263020834,36.3404727935791,13.69294188817342,82.37973403930664,3.927370874087016,158.80297241210937,6060.63310546875,35.673035558064775,13.938679154713949,82.0838752746582,3.977480713526408,150.95567525227864,5788.723583984375,33.95769729614258,14.460454591115315,81.47738825480143,4.0621766726175945,0.0,0.006666666766007741,1.6820000092188516,5.661999893188477,23.5,1.0,0.0,2.1333333333333333,3.8666666666666667,23.823333168029787,0.03333333333333333,0.0,0.0,0.0,0.0,24.559999974568687,66.72499980926514,0.0,-7.821107389354707,-3.322241053011418,-11.143348442366124,109.74566666666666,0.5469999999999942,149.25,0.44399999999999407,120.57999999999998,0.7239999999999981,136.112,1.0379999999999938,108.694,0.7360000000000042,,,164.672,0.5099999999999966,138.63,0.5500000000000057,140.01833333333335,0.7616666666666608
2023-04-12 01:00:00,5115.0,5115.0,23.896551658367294,18.0,19.5,18.5,31.03448275862069,0.0,1.0,13.312978152571054,100.0,24.068965648782665,67.41379310344827,977.6896551724138,24.182758528610755,67.01379276144094,981.0,160.9753707359577,6377.733684671336,36.306832675276134,13.696777968571103,82.37585370293979,3.927402907404406,158.6540764118063,6059.972824622845,35.62475480704472,13.938363469880203,82.08333324563914,3.9775671465643523,150.8375049459523,5788.592234644397,33.92582492170663,14.458622833778119,81.48087258174502,4.060527571316423,0.0,0.013793103653809117,1.6841379445174645,5.6706897143659925,23.524138023113384,1.0,0.0,2.3793103448275863,3.3448275862068964,23.958620663346917,0.0,0.0,0.0,0.0,0.0,24.12586208869671,67.2137929324446,0.0,-7.71009985844456,-5.510843197639482,-13.220943056084042,109.84931034482759,0.12172413793103404,149.50862068965517,0.297931034482768,120.84896551724138,0.308275862068963,136.5441379310345,0.4989655172413969,109.15344827586206,0.5275862068965477,,,164.94275862068963,0.3113793103448041,138.77310344827586,0.16793103448276367,140.43068965517242,0.47448275862068834
2023-04-12 01:30:00,5144.0,5144.0,23.899999881612846,18.0,19.5,18.5,24.137931034482758,0.0,1.0,13.040289122482825,100.0,23.517241379310345,66.37241337217134,992.2758620689655,23.68275833129883,66.00689670957368,982.6551724137931,161.26655525996767,6378.489375673491,36.37157163948849,13.69048654622045,82.38451306573276,3.9255661471136687,158.60619538405845,6062.174552128233,35.62331692925815,13.932652933844205,82.09198945144126,3.975403506180336,151.00857596561826,5787.5402242726295,33.97616050983297,14.457926421329892,81.48024644522832,4.061861811013057,0.006896551826904559,0.034482758620689655,1.6779310168891117,5.679999828338623,23.600000381469727,1.0,0.0,2.689655172413793,3.3793103448275863,24.086206896551722,0.13793103448275862,0.0,0.0,0.0,0.0,23.599999855304592,66.18965504087251,0.0,-7.529575338761726,-5.892866552006131,-13.422441890767857,110.11,0.28000000000000114,149.76,0.2699999999999818,121.24,0.4200000000000017,136.87,0.3499999999999943,109.74,0.6299999999999955,,,165.25,0.3300000000000125,139.42,0.6699999999999875,141.01,0.5999999999999943
2023-04-12 02:00:00,5173.5,5173.5,23.66333351135254,18.0,19.5,18.5,63.333333333333336,0.0,1.0,12.994115447998047,100.0,24.049999936421713,62.00333315531413,959.0666666666667,24.583333333333332,60.329999923706055,941.1,161.1098602294922,6377.863932291667,36.346931584676106,13.6862655321757,82.38822886149089,3.9255343675613403,158.61851654052734,6059.622867838541,35.634621175130206,13.940596008300782,82.08126653035482,3.978184159596761,150.50348205566405,5787.778385416666,33.84870211283366,14.45302317937215,81.48466618855794,4.06233188311259,0.0,0.1466666653752327,1.6806666612625123,5.679999828338623,23.560000228881837,1.0,0.0,2.1,3.7333333333333334,23.66333351135254,0.03333333333333333,0.0,0.0,0.0,0.0,24.316666634877524,61.16666653951009,0.0,-8.073516817426444,-3.178744934916258,-11.2522617523427,110.866,0.7746666666666688,150.208,0.4660000000000158,121.94933333333333,0.7373333333333382,138.2326666666667,1.386000000000007,110.71199999999999,1.034999999999998,,,165.95200000000003,0.7350000000000023,140.311,0.958000000000007,141.74800000000002,0.7980000000000189
